Id_,EN,FR,IT,DE,ES,JA,PT,RU,ZH_CN,ZH_TW,ZH_HK,KO,AR,NL,TR,ID,TH,VI,EN_GB,FA,PL,SV,HI
SwissA_FCZürich,Zurich,Zurich,Zurigo,Zürich,Zúrich,チューリッヒ,Zurique,Цюрих,苏黎世,蘇黎世,蘇黎世,취리히,زيوريخ,Zürich,Zürih,Zurich,ซือริช,Zürich,,,Zurych,,
SwissA_Sion,Sion,Sion,Sion,Sion,Sion,シオン,Sion,Сион,锡永,錫永,錫永,시온,سيون,Sion,Sion,Sion,ไซออน,Sion,,,Sion,,
SwissA_Thun,Thun,Thoune,Thun,Thun,Thun,トゥーン,Thun,Тун,图恩,圖恩,圖恩,툰,ثون,Thun,Thun,Thun,ทูน,Thun,,,Thun,,
SwissA_NeuchâtelXamax,Neuchatel,Neuchâtel,Neuchatel,Neuenburg,Neuchatel,ヌーシャテル,Neuchatel,Невшатель,纳沙泰尔,納沙泰爾,納沙泰爾,뇌샤텔,نوشاتيل,Neuchatel,Neuchatel,Neuchatel,เนอชาแตล,Neuchatel,,,Neuchatel,,
SwissA_Lausanne,Lausanne,Lausanne,Lausanne,Lausanne,Lausana,ローザンヌ,Lausanne,Лозанна,洛桑,洛桑,洛桑,로잔,لوزان,Lausanne,Lozan,Lausanne,โลซาน,Lausanne,,,Lozanna,,
SwissA_Vaduz,Vaduz,Vaduz,Vaduz,Vaduz,Vaduz,ファドゥーツ,Vaduz,Вадуц,瓦杜兹,華杜茲,華杜茲,파두 츠,فادوز,Vaduz,Vaduz,Vaduz,วาดุซ,Vaduz,,,Vaduz,,
SwissA_Aarau,Aarau,Aarau,Aarau,Aarau,Aarau,アーラウ,Aarau,Аарау,阿劳,阿勞,阿勞,아라우,أراو,Aarau,Aarau,Aarau,อาเรา,Aarau,,,Aarau,,
JapanA_YokohamaF.Marinos,Yokohama,Yokohama,Yokohama,Yokohama,Yokohama,横浜,Yokohama,Иокогама,横滨,橫濱,橫濱,요코하마,يوكوهاما,Yokohama,Yokohama,Yokohama,โยโกฮาม่า,Yokohama,,,Jokohama,,
JapanA_KashimaAntlers,Kashima,Kashima,Kashima,Kashima,Kashima,鹿島,Kashima,Кашима,鹿岛,鹿島,鹿島,가시 마,كاشيما,Kashima,Kashima,Kashima,คาชิมะ,Kashima,,,Kashima,,
JapanA_KawasakiFrontale,Kawasaki,Kawasaki,Kawasaki,Kawasaki,Kawasaki,川崎,Kawasaki,Кавасаки,川崎,川崎,川崎,가와사키,كاواساكي,Kawasaki,Kawasaki,Kawasaki,คาวาซากิ,Kawasaki,,,Kawasaki,,
JapanA_GambaOsaka,Osaka Blue,Osaka Bleu,Osaka Blu,Osaka Blau,Osaka Azul,大阪ブルー,Osaka Azul,Осака Синий,大阪蓝,大阪藍,大阪藍,오사카 블루,أوساكا الأزرق,Osaka Blauw,Osaka Mavisi,Osaka Biru,โอซากะ น้ำเงิน,Osaka Xanh Dương,,,Osaka Niebieski,,
JapanA_F.C.Tokyo,Tokyo,Tokyo,Tokyo,Tokio,Tokio,東京,Tóquio,Токио,东京,東京,東京,도쿄,طوكيو,Tokio,Tokyo,Tokyo,โตเกียว,Tokyo,,,Tokio,,
JapanA_SanfrecceHiroshima,Hiroshima,Hiroshima,Hiroshima,Hiroshima,Hiroshima,広島,Hiroshima,Хиросима,广岛,廣島,廣島,히로시마,هيروشيما,Hiroshima,Hiroşima,Hiroshima,ฮิโรชิมา,Hiroshima,,,Hiroszima,,
JapanA_VisselKobe,Kobe,Kobe,Kobe,Kobe,Kobe,神戸,Kobe,Кобе,神户,神戶,神戶,고베시,كوبي,Kobe,Kobe,Kobe,โกเบ,Kobe,,,Kobe,,
JapanA_VegaltaSendai,Sendai,Sendai,Sendai,Sendai,Sendai,仙台,Sendai,Сендай,仙台,仙台,仙台,센다이,سينداي,Sendai,Sendai,Sendai,เซนได,Sendai,,,Sendai,,
JapanA_OitaTrinita,Oita,Oita,Oita,Oita,Oita,大分,Oita,Оита,大分,大分,大分,오이타,أويتا,Oita,Oita,Oita,โออิตะ,Oita,,,Oita,,
JapanA_UrawaRedDiamonds,Urawa,Urawa,Urawa,Urawa,Urawa,浦和,Urawa,Урава,浦和,浦和,浦和,우라와,أوراوا,Urawa,Urawa,Urawa,อุราวะ,Urawa,,,Urawa,,
JapanA_SaganTosu,Tosu,Tosu,Tosu,Tosu,A su,鳥栖,Tosu,Тосу,鸟栖,鳥棲,鳥棲,도스시,توسو,Tosu,Tosu,Tosu,โทสุ,Tosu,,,Tosu,,
JapanA_ShonanBellmare,Shonan,Shonan,Shonan,Shonan,Shonan,湘南,Shonan,Шонан,湘南,湘南,湘南,쇼난,شونان,Shonan,Shonan,Shonan,โชนัน,Shonan,,,Shonan,,
JapanA_KashiwaReysol,Kashiwa,Kashiwa,Kashiwa,Kashiwa,Kashiwa,柏市,Kashiwa,Кашива,柏,柏市,柏市,카시와,كاشيوا,Kashiwa,Kashiwa,Kashiwa,คาชิวะ,Kashiwa,,,Kashiwa,,
KoreanA_JeonbukHyundaiMotors,Jeollabuk-do,Jeollabuk-do,Jeollabuk-do,Jeollabuk-do,Jeollabuk-do,全羅北道,Jeollabuk-do,Чолла-Пукто,全罗北道,全北,全北,전라북도,جولابوك دو,Jeollabuk-do,Jeollabuk-do,Jeollabuk-do,จิวล์ลาบูค-โด,Jeollabuk-do,,,Jeollabuk-do,,
KoreanA_UlsanHyundai,Ulsan,Ulsan,Ulsan,Ulsan,Ulsan,蔚山,Ulsan,Ульсан,蔚山广域,蔚山,蔚山,울산,أولسان,Ulsan,Ulsan,Ulsan,อุลซาน,Ulsan,,,Ulsan,,
KoreanA_Seoul,Seoul,Séoul,Seoul,Seoul,Seúl,ソウル,Seul,Сеул,首尔,首爾,首爾,서울,سيول,Seoel,Seul,Seoul,โซล,Seoul,,,Seul,,
KoreanA_PohangSteelers,Pohang,Pohang,Pohang,Pohang,Pohang,浦項,Pohang,Понанг,浦项,浦項,浦項,포항,بوهانج,Pohang,Pohang,Pohang,โปฮัง,Pohang,,,Pohang,,
KoreanA_Daegu,Daegu,Daegu,Daegu,Daegu,Daegu,大邱,Daegu,Тэгу,大邱,大邱,大邱,대구,دايجو,Daegu,Daegu,Daegu,แทกู,Daegu,,,Daegu,,
KoreanA_Gangwon,Gangwon,Gangwon,Gangwon,Gangwon,Gangwon,江原道,Gangwon-do,Канвон,江原道,江原道,江原道,강원도,جانج وون,Gangwon,Gangwon,Gangwon,กังวอน,Gangwon,,,Gangwon,,
KoreanA_SangjuSangmu,Sangju,Sangju,Sangju,Sangju,Sangju,尚州,Sangju,Санджу,尚州,尚州,尚州,상주,سانجو,Sangju,Sangju,Sangju,ซังจู,Sangju,,,Sangju,,
KoreanA_SuwonSamsungBluewings,Suwon,Suwon,Suwon,Suwon,Suwon,水原,Suwon,Сувон,水原,水原,水原,수원,سوون,Suwon,Suwon,Suwon,ซูวอน,Suwon,,,Suwon,,
KoreanA_Seongnam,Seongnam,Seongnam,Seongnam,Seongnam,Seongnam,城南,Seongnam,Соннам,城南,城南,城南,성남,سيونغنام,Seongnam,Seongnam,Seongnam,ซองนัม,Seongnam,,,Seongnam,,
KoreanA_IncheonUnited,Incheon,Incheon,Incheon,Incheon,Incheon,仁川,Incheon,Инчхон,仁川,仁川聯,仁川聯,인천,إنتشون,Incheon,Incheon,Incheon,อินชอน,Incheon,,,Incheon,,
KoreanA_Gwangju,Gwangju,Gwangju,Gwangju,Gwangju,Gwangju,光州,Gwangju,Кванджу,光州,光州,光州,광주,غوانجيو,Gwangju,Gwangju,Gwangju,กวางจู,Gwangju,,,Gwangju,,
KoreanA_BusanIPark,Busan,Busan,Busan,Busan,Busan,釜山,Busan,Пусан,釜山,釜山,釜山,부산,بوسان,Busan,Busan,Busan,ปูซาน,Busan,,,Busan,,
KoreanA_Gyeongnam,Gyeongnam,Gyeongnam,Gyeongnam,Gyeongnam,Gyeongnam,慶南,Gyeongnam,Кённам,庆南,慶南,慶南,경남,جيونجنام,Gyeongnam,Gyeongnam,Gyeongnam,เจี่ยงนัม,Gyeongnam,,,Gyeongnam,,
IndonesianA_BhayangkaraF.C.,Bekasi,Bekasi,Bekasi,Bekasi,Bekasi,ブカシ,Bekasi,Бекаси,勿加泗,巴揚卡拉,巴揚卡拉,베카시,بيكاسي,Bekasi,Bekasi,Bekasi,เบกาซี,Bekasi,,,Bekasi,,
IndonesianA_PersipuraJayapura,Jayapura,Jayapura,Jayapura,Jayapura,Jayapura,ジャヤプラ,Jayapura,Джаяпура,查亚普拉,查亞普拉,查亞普拉,자야 푸라,جايابورا,Jayapura,Jayapura,Jayapura,จายาปุระ,Jayapura,,,Jayapura,,
IndonesianA_PersibBandung,Bandung,Bandung,Bandung,Bandung,Bandung,バンドン,Bandung,Бандунг,万隆,萬隆,萬隆,반둥,باندونغ,Bandung,Bandung,Bandung,บันดุง,Bandung,,,Bandung,,
IndonesianA_AremaF.C.,Malang,Malang,Malang,Malang,Malang,マラン,Malang,Маланг,玛琅,瑪琅,瑪琅,말랑,مالانغ,Malang,Malang,Malang,มาลัง,Malang,,,Malang,,
IndonesianA_PersijaJakarta,Jakarta,Jakarta,Jakarta,Jakarta,Jacarta,ジャカルタ,Jacarta,Джакарта,雅加达,雅加達,雅加達,자카르타,جاكارتا,Jakarta,Cakarta,Jakarta,จาการ์ตา,Thủ đô Jakarta,,,Djakarta,,
IndonesianA_PerselaLamongan,Lamongan,Lamongan,Lamongan,Lamongan,Lamongan,ラモンガン,Lamongan,Ламонган,拉蒙岸,佩西拉,佩西拉,라몽간,لامونجان,Lamongan,Lamongan,Lamongan,ลาโมงกัน,Lamongan,,,Lamongan,,
IndonesianA_PSMMakassar,Makassar,Makassar,Makassar,Makassar,Makassar,マカッサル,Makassar,Макассар,望加锡,望加錫,望加錫,마카 사르,ماكاسار,Makassar,Makassar,Makassar,มากัสซาร์,Makassar,,,Makassar,,
IndonesianA_PersikKediri,Kediri,Kediri,Kediri,Kediri,Kediri,ケディリ,Kediri,Кедири,谏义里,諫義裡,諫義裡,케디 리,كديري,Kediri,Kediri,Kediri,เคดิริ,Kediri,,,Kediri,,
IndonesianA_BaliUnitedF.C.,Bali,Bali,Bali,Bali,Bali,バリ,Bali,Бали,巴厘岛,峇里聯,峇里聯,발리,بالي,Bali,Bali,Bali,บาหลี,Bali,,,Bali,,
IndonesianA_PutraSamarindaF.C.,Samarinda Orange,Samarinda Orange,Samarinda Arancione,Samarinda Orange,Samarinda Naranja,サマリンダ・オレンジ,Samarinda Laranja,Самаринда Оранжевый,三马林达橙,三馬林達橙,三馬林達橙,사마린다 오렌지,ساماريندا البرتقالي,Samarinda Oranje,Samarinda Turuncu,Samarinda Oranye,ซามารินดา ส้ม,Samarinda Cam,,,Samarinda Pomarańczowy,,
IndonesianA_MaduraUnitedF.C.,Pamekasan,Pamekasan,Pamekasan,Pamekasan,Pamekasan,パメカサン,Pamekasan,Памекасан,漯水,漯水,漯水,파 메카 산,باميكاسان,Pamekasan,Pamekasan,Pamekasan,ปามีกะสันต์,Pamekasan,,,Pamekasan,,
IndonesianA_Persikabo1973,Bogor,Bogor,Bogor,Bogor,Bogor,ボゴール,Bogor,Богор,茂物,佩斯卡保,佩斯卡保,보고 르,بوجور,Bogor,Bogor,Bogor,โบกอร์,Bogor,,,Bogor,,
IndonesianA_PersirajaBandaAceh,BandaAceh,BandaAceh,BandaAceh,BandaAceh,BandaAceh,バンダアチェ,BandaAceh,БандаАчех,班达亚齐,班達亞齊,班達亞齊,반다 아체,باندا آتشيه,Banda Aceh,Banda Aceh,Banda Aceh,บันดาอาเจ๊ะ,Banda Aceh,,,Banda Aceh,,
SaudiArabianLeagueA_AlNassrFC,Riyadh Yellow,Jaune Riyad,Giallo di Riyadh,Riad Gelb,Amarillo Riyadh,リヤドイエロー,Riyadh Amarelo,Эр-Рияд Желтый,利雅得黄,艾納斯,艾納斯,리야드 옐로우,الرياض الأصفر,Riyadh Geel,Riyad Sarısı,Riyadh Kuning,ริยาดเหลือง,Riyadh vàng,,,Rijad Żółć,,
SaudiA_AlHilalSFC,Riyadh Blue,Bleu de Riyad,Riyadh Blue,Riad Blau,Azul de Riad,リヤドブルー,Riyadh Azul,Эр-Рияд Синий,利雅得蓝,沙地希拉爾,沙地希拉爾,리야드 블루,الرياض الأزرق,Riyadh Blue,Riyad Mavisi,Riyadh Biru,ริยาดบลู,Riyadh Blue,,,Riyadh Błękit,,
SaudiA_AlTaawounFC,Buraydah Yellow,Jaune Buraydah,Buraydah Yellow,Buraydah Gelb,Amarillo Buraydah,ブライダーイエロー,Buraydah Amarelo,Бурайда Желтый,布赖代黄,艾塔亞文,艾塔亞文,부라이다 옐로우,بريدة الأصفر,Buraydah Geel,Büreyde Sarı,Buraydah Kuning,บูเรดาห์เหลือง,Buraydah Yellow,,,Buraydah Żółć,,
SaudiA_AlAhliSaudiFC,Jidda Green,Jidda Green,Jidda Green,Jidda Green,Jidda Green,ジッダグリーン,Jidda Verde,Джидда Зеленый,吉达绿,沙特艾阿里,沙特艾阿里,지다 그린,جدة الأخضر,Jidda Green,Jidda Yeşil,Jidda Hijau,จิดดาเขียว,Jidda Green,,,Jidda Zieleń,,
SaudiA_AlShababFC,Riyadh Black,Riyad noir,Riyadh Black,Riad Schwarz,Riyadh Negro,リヤドブラック,Riyadh Preto,Эр-Рияд Черный,利雅得黑,艾沙比,艾沙比,리야드 블랙,الرياض الأسود,Riyadh Black,Riyad Siyahı,Riyadh Hitam,ริยาดดำ,Riyadh đen,,,Riyadh Czerń,,
SaudiA_AlRaedFC,Buraydah Red,Rouge Buraydah,Buraydah Red,Buraydah Red,Rojo Buraydah,ブライダーレッド,Buraydah Vermelho,Бурайда Красный,布赖代红,阿爾拉德,阿爾拉德,부라이다 레드,بريدة الأحمر,Buraydah Red,Büreyde Kırmızı,Buraydah Merah,บูเรดาห์แดง,Buraydah Red,,,Buraydah Czerwień,,
SaudiA_Al-Ahsa,Al-Ahsa,Al-Ahsa,Al-Ahsa,Al-Ahsa,Al-Ahsa,アルアサ,Al-Ahsa,Аль-Ахса,哈萨绿洲,艾法特,艾法特,알-아사,الأحساء,Al-Ahsa,Al-Ahsa,Al-Ahsa,อัล - อาซา,Al-Ahsa,,,Al-Ahsa,,
SaudiArabianLeagueA_Al-IttihadClub,Jidda Yellow,Jaune Jidda,Jidda Yellow,Jidda Gelb,Amarillo Jidda,ジッダイエロー,Jidda Amarelo,Джидда Желтый,吉达黄,伊蒂哈德亞歷山大港,伊蒂哈德亞歷山大港,지다 옐로우,جدة الأصفر,Jidda Geel,Jidda Sarı,Jidda Kuning,จิดดาเหลือง,Jidda vàng,,,Jidda Żółć,,
SaudiA_EttifaqFC,Dammam,Dammam,Dammam,Dammam,Dammam,ダンマーム,Dammam,Даммам,达曼,伊蒂法克,伊蒂法克,담맘,الدمام,Dammam,Dammam,Dammam,ดัมมัม,Dammam,,,Dammam,,
SaudiA_DamacFC,Khamis Mushait,Khamis Mushait,Khamis Mushait,Khamis Mushait,Khamis Mushait,ハミース・ムシャイト,Khamis Mushait,Хамис Мушаит,海米斯穆谢特,達馬克,達馬克,카 미스 무 샤이 트,خميس مشيط,Khamis Mushait,Khamis Mushait,Khamis Mushait,คำมิสมูไชต์,Khamis Mushait,,,Khamis Mushait,,
SaudiA_AlWehdaClub,Buraydah,Buraydah,Buraydah,Buraydah,Buraydah,ブライダ,Buraydah,Бурайда,布赖代,布賴代,布賴代,부라이다,بريدة,Buraydah,Büreyde,Buraydah,บูเรดาห์,Buraydah,,,Buraydah,,
SaudiA_Al_Al-FayhaFC,Al Majma'ah,Al Majma'ah,Al Majma'ah,Al Majma'ah,Al Majma'ah,アルマジマア,Al Majma'ah,Аль-Маджмаа,迈季迈阿,邁季邁阿,邁季邁阿,리야드주,المجمعة,Al Majma'ah,Al Majma'ah,Al Majma'ah,อัลมัจมาอะห์,Al Majma'ah,,,Al Majma'ah,,
SaudiA_Al-HazemF.C.,Ar Rass Yellow,Ar Rass Jaune,Ar Rass Giallo,Ar Rass Gelb,Ar Rass Amarillo,アル・ラス・イエロー,Ar Rass Amarelo,Ар-Расс Жёлтый,阿尔拉斯黄,阿爾拉斯黃,阿爾拉斯黃,알 라스 옐로우,الرس الأصفر,Ar Rass Geel,Ar Rass Sarısı,Ar Rass Kuning,อัลรัส เหลือง,Ar Rass Vàng,,,Ar Rass Żółty,,
UAEA_AjmanClub,Ajman,Ajman,Ajman,Ajman,Ajman,アジュマーン,Ajman,Аджман,阿治曼,阿治曼,阿治曼,아지 만,عجمان,Ajman,Acman,Ajman,อัจมาน,Ajman,,,Ajman,,
UAEA_AlAinFC,Al Ain,Al Ain,Al Ain,Al Ain,Al Ain,アルアイン,Al Ain,Аль-Айн,艾因,艾因,艾因,알 아인,العين,Al Ain,Al Ain,Al Ain,อัลอิน,Al Ain,,,Al Ain,,
UAEA_AlDhafraFC,Madinat Zayed,Madinat Zayed,Madinat Zayed,Madinat Zayed,Madinat Zayed,マディナトザイード,Madinat Zayed,Мадинат Зайед,扎耶德城,迪哈夫拉,迪哈夫拉,마디 나트 자예드,مدينة زايد,Madinat Zayed,Madinat Zayed,Madinat Zayed,มาดินัต ซาเยด,Madinat Zayed,,,Madinat Zayed,,
UAEA_AlJaziraClub,Abu Dhabi White,Blanc d'Abu Dhabi,Abu Dhabi White,Abu Dhabi White,Abu Dhabi Blanco,アブダビホワイト,Abu Dhabi Branco,Абу-Даби Белый,阿布扎比白,艾查捷拉,艾查捷拉,아부 다비 화이트,أبو ظبي الأبيض,Abu Dhabi Wit,Abu Dabi Beyazı,Abu Dhabi Putih,อาบูดาบีขาว,Abu Dhabi White,,,Abu Dhabi Biel,,
UAEA_Al-NasrSC,Dubai Blue,Bleu de Dubaï,Dubai Blue,Dubai Blue,Azul Dubai,ドバイブルー,Dubai Azul,Дубай Синий,迪拜蓝,艾納斯,艾納斯,두바이 블루,دبي الأزرق,Dubai Blauw,Dubai Mavisi,Dubai Biru,ดูไบน้ำเงิน,Dubai Blue,,,Dubai Blue,,
UAEA_AlWahdaFC,Abu Dhabi Brown,Brun d'Abu Dhabi,Abu Dhabi Brown,Abu Dhabi Brown,Abu Dhabi Marrón,アブダビブラウン,Abu Dhabi Castanho,Абу-Даби Коричневый,阿布扎比棕,阿爾華達,阿爾華達,아부 다비 브라운,أبو ظبي البني,Abu Dhabi Brown,Abu Dabi Kahverengisi,Abu Dhabi Cokelat,อาบูดาบีสีเทา,Abu Dhabi Brown,,,Abu Dhabi Brąz,,
UAEA_Al-WaslF.C.,Dubai Yellow,Jaune de Dubaï,Giallo Dubai,Dubai Gelb,Amarillo Dubai,ドバイイエロー,Dubai Amarelo,Дубай Желтый,迪拜黄,艾華斯爾,艾華斯爾,두바이 옐로우,دبي الأصفر,Dubai Geel,Dubai Sarı,Dubai Kuning,ดูไบสีเหลือง,Dubai vàng,,,Dubaj żółty,,
UAEA_BaniyasClub,Abu Dhabi Blue,Bleu Abu Dhabi,Abu Dhabi Blue,Abu Dhabi Blue,Azul de Abu Dhabi,アブダビブルー,Abu Dhabi Azul,Абу-Даби Синий,阿布扎比蓝,賓尼耶斯,賓尼耶斯,아부 다비 블루,أبو ظبي الأزرق,Abu Dhabi Blauw,Abu Dabi Mavisi,Abu Dhabi Biru,อาบูดาบีน้ำเงิน,Xanh Abu Dhabi,,,Abu Dhabi Błękit,,
UAEA_HattaClub,Hatta,Hatta,Hatta,Hatta,Hatta,ハッタ,Hatta,Хатта,哈达,哈達,哈達,하타,حتا,Hatta,Hatta,Hatta,ฮัตตา,Hatta,,,Hatta,,
UAEA_FujairahFC,Fujairah,Fujairah,Fujairah,Fujairah,Fujairah,フジャイラ,Fujairah,Фуджайрах,富查伊拉,富查伊拉,富查伊拉,푸자이라,الفجيرة,Fujairah,Fujairah,Fujairah,ฟูไจราห์,Fujairah,,,Fujairah,,
UAEA_Al-IttihadKalbaSC,Kalba,Kalba,Kalba,Kalba,Kalba,カルバ,Kalba,Кальба,卡尔巴,伊蒂哈德卡爾巴,伊蒂哈德卡爾巴,칼바,كلباء,Kalba,Kalba,Kalba,กาล์บา,Kalba,,,Kalba,,
UAEA_KhorFakkanClub,Khor Fakkan,Khor Fakkan,Khor Fakkan,Khor Fakkan,Khor Fakkan,ホールファカン,Khor Fakkan,Хор Факкан,豪尔费坎,豪爾法坎,豪爾法坎,코르 파칸,خورفكان,Khor Fakkan,Khor Fakkan,Khor Fakkan,โคร์ ฟาก์กัน,Khor Fakkan,,,Khor Fakkan,,
UnitedArabEmiratesLeaugeA_SharjahFC,Sharjah,Charjah,Sharjah,Sharjah,Sharjah,シャルジャ,Sharjah,Шарджа,沙迦,沙迦,沙迦,샤르자,الشارقة,Sharjah,Sharjah,Sharjah,ชาร์จาห์,Sharjah,,,Szardża,,
MajorA_AtlantaUnitedFC,Atlanta,Atlanta,Atlanta,Atlanta,Atlanta,アトランタ,Atlanta,Атланта,亚特兰大,亞特蘭大聯,亞特蘭大聯,애틀랜타,أتلانتا,Atlanta,Atlanta,Atlanta,แอตแลนตา,Atlanta,,,Atlanta,,
MajorA_ChicagoFireFC,Chicago,Chicago,Chicago,Chicago,Chicago,シカゴ,Chicago,Чикаго,芝加哥,芝加哥,芝加哥,시카고,شيكاغو,Chicago,Chicago,Chicago,ชิคาโก,Chicago,,,Chicago,,
MajorA_FCCincinnati,Cincinnati,Cincinnati,Cincinnati,Cincinnati,Cincinnati,シンシナティ,Cincinnati,Цинциннати,辛辛那提,辛辛那提,辛辛那提,신시내티,سينسيناتي,Cincinnati,Cincinnati,Cincinnati,ซินซินแนติ,Cincinnati,,,Cincinnati,,
MajorA_ColumbusCrewSC,Columbus,Colomb,Columbus,Kolumbus,Columbus,コロンバス,Colombo,Колумбус,哥伦布,哥倫布,哥倫布,콜럼버스,كولومبوس,Columbus,Columbus,Columbus,โคลัมบัส,Columbus,,,Columbus,,
MajorA_ColoradoRapids,Colorado,Colorado,Colorado,Colorado,Colorado,コロラド,Colorado,Колорадо,科罗拉多,科羅拉多,科羅拉多,콜로라도,كولورادو,Colorado,Colorado,Colorado,โคโลราโด,Colorado,,,Kolorado,,
MajorA_FCDallas,Dallas,Dallas,Dallas,Dallas,Dallas,ダラス,Dallas,Даллас,达拉斯,達拉斯,達拉斯,달라스,دالاس,Dallas,Dallas,Dallas,ดัลลัส,Dallas,,,Dallas,,
MajorA_HoustonDynamoFC,Houston,Houston,Houston,Houston,Houston,ヒューストン,Houston,Хьюстон,休斯顿,侯斯頓,侯斯頓,휴스턴,هيوستن,Houston,Houston,Houston,ฮูสตัน,Houston,,,Houston,,
MajorA_MinnesotaUnitedFC,Minnesota,Minnesota,Minnesota,Minnesota,Minnesota,ミネソタ,Minnesota,Миннесота,明尼苏达,明尼蘇達聯,明尼蘇達聯,미네소타,مينيسوتا,Minnesota,Minnesota,Minnesota,มินนิโซตา,Minnesota,,,Minnesota,,
MajorA_PortlandTimbers,Portland,Portland,Portland,Portland,Portland,ポートランド,Portland,Портленд,波特兰,波特蘭,波特蘭,포틀랜드,بورتلاند,Portland,Portland,Portland,พอร์ตแลนด์,Portland,,,Portland,,
MajorA_NashvilleSC,Nashville,Nashville,Nashville,Nashville,Nashville,ナッシュビル,Nashville,Нэшвилл,纳什维尔,納什維爾,納什維爾,내슈빌,ناشفيل,Nashville,Nashville,Nashville,แนชวิลล์,Nashville,,,Nashville,,
